Time,Date,Plot
13:58:23,7/19/24,60
13:58:23,7/19/24,37
13:58:23,7/19/24,99
13:58:23,7/19/24,39
13:58:23,7/19/24,1
13:58:24,7/19/24,-5
13:58:24,7/19/24,135
13:58:24,7/19/24,27
13:58:24,7/19/24,-20
13:58:24,7/19/24,17
13:58:25,7/19/24,48
13:58:25,7/19/24,35
13:58:25,7/19/24,104
13:58:25,7/19/24,-21
13:58:25,7/19/24,115
13:58:26,7/19/24,80
13:58:26,7/19/24,38
13:58:26,7/19/24,92
13:58:26,7/19/24,37
13:58:26,7/19/24,46
13:58:27,7/19/24,33
13:58:27,7/19/24,33
13:58:27,7/19/24,9
13:58:27,7/19/24,1
13:58:27,7/19/24,11
13:58:28,7/19/24,25
13:58:28,7/19/24,36
13:58:28,7/19/24,-20
13:58:28,7/19/24,81
13:58:28,7/19/24,33
13:58:29,7/19/24,54
13:58:29,7/19/24,-68
13:58:29,7/19/24,11
13:58:29,7/19/24,-26
13:58:29,7/19/24,16
13:58:30,7/19/24,34
13:58:30,7/19/24,19
13:58:30,7/19/24,15
13:58:30,7/19/24,-55
13:58:30,7/19/24,30
13:58:31,7/19/24,57
13:58:31,7/19/24,-7
13:58:31,7/19/24,-24
13:58:31,7/19/24,119
13:58:31,7/19/24,55
13:58:32,7/19/24,-38
13:58:32,7/19/24,112
13:58:32,7/19/24,71
13:58:32,7/19/24,7
13:58:32,7/19/24,85
13:58:33,7/19/24,44
13:58:33,7/19/24,-9
13:58:33,7/19/24,84
13:58:33,7/19/24,75
13:58:33,7/19/24,98
13:58:34,7/19/24,34
13:58:34,7/19/24,36
13:58:34,7/19/24,-58
13:58:34,7/19/24,-48
13:58:34,7/19/24,5
13:58:35,7/19/24,35
13:58:35,7/19/24,68
13:58:35,7/19/24,80
13:58:35,7/19/24,85
13:58:35,7/19/24,83
13:58:36,7/19/24,45
13:58:36,7/19/24,60
13:58:36,7/19/24,88
13:58:36,7/19/24,48
13:58:36,7/19/24,-3
13:58:37,7/19/24,39
13:58:37,7/19/24,47
13:58:37,7/19/24,-8
13:58:37,7/19/24,10
13:58:37,7/19/24,-16
13:58:38,7/19/24,-40
13:58:38,7/19/24,-26
13:58:38,7/19/24,70
13:58:38,7/19/24,-57
13:58:38,7/19/24,-94
13:58:39,7/19/24,58
13:58:39,7/19/24,-61
13:58:39,7/19/24,62
13:58:39,7/19/24,54
13:58:39,7/19/24,-14
13:58:40,7/19/24,77
13:58:40,7/19/24,115
13:58:40,7/19/24,33
13:58:40,7/19/24,-2
13:58:40,7/19/24,56
13:58:41,7/19/24,60
13:58:41,7/19/24,1
13:58:41,7/19/24,14
13:58:41,7/19/24,13
13:58:41,7/19/24,34
13:58:42,7/19/24,-39
13:58:42,7/19/24,20
13:58:42,7/19/24,-10
13:58:42,7/19/24,85
13:58:42,7/19/24,5
13:58:43,7/19/24,57
13:58:43,7/19/24,58
13:58:43,7/19/24,-17
13:58:43,7/19/24,32
13:58:43,7/19/24,-28
13:58:44,7/19/24,65
13:58:44,7/19/24,40
13:58:44,7/19/24,72
13:58:44,7/19/24,31
13:58:44,7/19/24,-7
13:58:45,7/19/24,18
13:58:45,7/19/24,79
13:58:45,7/19/24,80
13:58:45,7/19/24,51
13:58:45,7/19/24,84
13:58:46,7/19/24,3
13:58:46,7/19/24,22
13:58:46,7/19/24,35
13:58:46,7/19/24,27
13:58:46,7/19/24,-35
13:58:47,7/19/24,100
13:58:47,7/19/24,19
13:58:47,7/19/24,17
13:58:47,7/19/24,-40
13:58:47,7/19/24,62
13:58:48,7/19/24,-24
13:58:48,7/19/24,45
13:58:48,7/19/24,-49
13:58:48,7/19/24,-59
13:58:48,7/19/24,-61
13:58:49,7/19/24,40
13:58:49,7/19/24,-37
13:58:49,7/19/24,61
13:58:49,7/19/24,49
13:58:49,7/19/24,-51
13:58:50,7/19/24,20
13:58:50,7/19/24,-95
13:58:50,7/19/24,17
13:58:50,7/19/24,-9
13:58:50,7/19/24,42
13:58:51,7/19/24,-54
13:58:51,7/19/24,42
13:58:51,7/19/24,4
13:58:51,7/19/24,41
13:58:51,7/19/24,-25
13:58:52,7/19/24,90
13:58:52,7/19/24,10
13:58:52,7/19/24,47
13:58:52,7/19/24,0
13:58:52,7/19/24,53
13:58:53,7/19/24,60
13:58:53,7/19/24,0
13:58:53,7/19/24,45
13:58:53,7/19/24,62
13:58:53,7/19/24,20
13:58:54,7/19/24,-40
13:58:54,7/19/24,-14
13:58:54,7/19/24,55
13:58:54,7/19/24,48
13:58:54,7/19/24,40
13:58:55,7/19/24,-1
13:58:55,7/19/24,32
13:58:55,7/19/24,98
13:58:55,7/19/24,-23
13:58:55,7/19/24,-24
13:58:56,7/19/24,44
13:58:56,7/19/24,87
13:58:56,7/19/24,17
13:58:56,7/19/24,22
13:58:56,7/19/24,-23
13:58:57,7/19/24,12
13:58:57,7/19/24,-26
13:58:57,7/19/24,48
13:58:57,7/19/24,-10
13:58:57,7/19/24,45
13:58:58,7/19/24,87
13:58:58,7/19/24,50
13:58:58,7/19/24,-12
13:58:58,7/19/24,81
13:58:58,7/19/24,3
13:58:59,7/19/24,-16
13:58:59,7/19/24,-26
13:58:59,7/19/24,70
13:58:59,7/19/24,20
13:58:59,7/19/24,93
13:59:00,7/19/24,42
13:59:00,7/19/24,14
13:59:00,7/19/24,68
13:59:00,7/19/24,-50
13:59:00,7/19/24,111
13:59:01,7/19/24,67
13:59:01,7/19/24,-7
13:59:01,7/19/24,19
13:59:01,7/19/24,86
13:59:01,7/19/24,40
13:59:02,7/19/24,-33
13:59:02,7/19/24,108
13:59:02,7/19/24,16
13:59:02,7/19/24,78
13:59:02,7/19/24,25
13:59:03,7/19/24,70
13:59:03,7/19/24,32
13:59:03,7/19/24,10
13:59:03,7/19/24,25
13:59:03,7/19/24,24
13:59:04,7/19/24,-83
13:59:04,7/19/24,45
13:59:04,7/19/24,-2
13:59:04,7/19/24,-9
13:59:04,7/19/24,14
13:59:05,7/19/24,1
13:59:05,7/19/24,-32
13:59:05,7/19/24,-46
13:59:05,7/19/24,-11
13:59:05,7/19/24,33
13:59:06,7/19/24,13
13:59:06,7/19/24,-9
13:59:06,7/19/24,44
13:59:06,7/19/24,38
13:59:06,7/19/24,88
13:59:07,7/19/24,-8
13:59:07,7/19/24,66
13:59:07,7/19/24,106
13:59:07,7/19/24,30
13:59:07,7/19/24,-6
13:59:08,7/19/24,36
13:59:08,7/19/24,64
13:59:08,7/19/24,66
13:59:08,7/19/24,51
13:59:08,7/19/24,86
13:59:09,7/19/24,13
13:59:09,7/19/24,13
13:59:09,7/19/24,25
13:59:09,7/19/24,48
13:59:09,7/19/24,19
13:59:10,7/19/24,-43
13:59:10,7/19/24,15
13:59:10,7/19/24,-13
13:59:10,7/19/24,73
13:59:10,7/19/24,52
13:59:11,7/19/24,28
13:59:11,7/19/24,13
13:59:11,7/19/24,43
13:59:11,7/19/24,27
13:59:11,7/19/24,-1
13:59:12,7/19/24,129
13:59:12,7/19/24,105
13:59:12,7/19/24,58
13:59:12,7/19/24,66
13:59:12,7/19/24,63
13:59:13,7/19/24,-6
13:59:13,7/19/24,72
13:59:13,7/19/24,30
13:59:13,7/19/24,21
13:59:13,7/19/24,82
13:59:14,7/19/24,7
13:59:14,7/19/24,84
13:59:14,7/19/24,21
13:59:14,7/19/24,58
13:59:14,7/19/24,33
13:59:15,7/19/24,37
13:59:15,7/19/24,71
13:59:15,7/19/24,27
13:59:15,7/19/24,50
13:59:15,7/19/24,-37
13:59:16,7/19/24,53
13:59:16,7/19/24,100
13:59:16,7/19/24,47
13:59:16,7/19/24,-26
13:59:16,7/19/24,-80
13:59:17,7/19/24,26
13:59:17,7/19/24,11
13:59:17,7/19/24,55
13:59:17,7/19/24,-13
13:59:17,7/19/24,11
13:59:18,7/19/24,55
13:59:18,7/19/24,-35
13:59:18,7/19/24,-19
13:59:18,7/19/24,92
13:59:18,7/19/24,-4
13:59:19,7/19/24,61
13:59:19,7/19/24,80
13:59:19,7/19/24,-2
13:59:19,7/19/24,8
13:59:19,7/19/24,-69
13:59:20,7/19/24,107
13:59:20,7/19/24,-18
13:59:20,7/19/24,-1
13:59:20,7/19/24,-1
13:59:20,7/19/24,6
13:59:21,7/19/24,38
13:59:21,7/19/24,74
13:59:21,7/19/24,-31
13:59:21,7/19/24,28
13:59:21,7/19/24,9
13:59:22,7/19/24,23
13:59:22,7/19/24,117
13:59:22,7/19/24,84
13:59:22,7/19/24,-61
13:59:22,7/19/24,113
13:59:23,7/19/24,87
13:59:23,7/19/24,14
13:59:23,7/19/24,48
13:59:23,7/19/24,-71
13:59:23,7/19/24,46
13:59:24,7/19/24,-16
13:59:24,7/19/24,24
13:59:24,7/19/24,0
13:59:24,7/19/24,-25
13:59:24,7/19/24,38
13:59:25,7/19/24,-7
13:59:25,7/19/24,-6
13:59:25,7/19/24,15
13:59:25,7/19/24,27
13:59:25,7/19/24,-58
13:59:26,7/19/24,-63
13:59:26,7/19/24,43
13:59:26,7/19/24,113
13:59:26,7/19/24,23
13:59:26,7/19/24,-12
13:59:27,7/19/24,12
13:59:27,7/19/24,-25
13:59:27,7/19/24,60
13:59:27,7/19/24,-28
13:59:27,7/19/24,57
13:59:28,7/19/24,-27
13:59:28,7/19/24,25
13:59:28,7/19/24,28
13:59:28,7/19/24,-15
13:59:28,7/19/24,41
13:59:29,7/19/24,36
13:59:29,7/19/24,120
13:59:29,7/19/24,-8
13:59:29,7/19/24,40
13:59:29,7/19/24,0
13:59:30,7/19/24,28
13:59:30,7/19/24,65
13:59:30,7/19/24,90
13:59:30,7/19/24,36
13:59:30,7/19/24,59
13:59:31,7/19/24,-9
13:59:31,7/19/24,-23
13:59:31,7/19/24,25
13:59:31,7/19/24,111
13:59:31,7/19/24,92
13:59:32,7/19/24,16
13:59:32,7/19/24,-9
13:59:32,7/19/24,72
13:59:32,7/19/24,19
13:59:32,7/19/24,-1
13:59:33,7/19/24,-29
13:59:33,7/19/24,-13
13:59:33,7/19/24,82
13:59:33,7/19/24,2
13:59:33,7/19/24,4
13:59:34,7/19/24,40
13:59:34,7/19/24,-75
13:59:34,7/19/24,45
13:59:34,7/19/24,41
13:59:34,7/19/24,-31
13:59:35,7/19/24,9
13:59:35,7/19/24,25
13:59:35,7/19/24,40
13:59:35,7/19/24,0
13:59:35,7/19/24,43
13:59:36,7/19/24,-14
13:59:36,7/19/24,18
13:59:36,7/19/24,61
13:59:36,7/19/24,-5
13:59:36,7/19/24,-67
13:59:37,7/19/24,5
13:59:37,7/19/24,-67
13:59:37,7/19/24,26
13:59:37,7/19/24,38
13:59:37,7/19/24,43
13:59:38,7/19/24,-6
13:59:38,7/19/24,110
13:59:38,7/19/24,-2
13:59:38,7/19/24,70
13:59:38,7/19/24,-19
13:59:39,7/19/24,61
13:59:39,7/19/24,-12
13:59:39,7/19/24,15
13:59:39,7/19/24,12
13:59:39,7/19/24,-65
13:59:40,7/19/24,8
13:59:40,7/19/24,42
13:59:40,7/19/24,3
13:59:40,7/19/24,-3
13:59:40,7/19/24,62
13:59:41,7/19/24,14
13:59:41,7/19/24,-42
13:59:41,7/19/24,69
13:59:41,7/19/24,43
13:59:41,7/19/24,57
13:59:42,7/19/24,-5
13:59:42,7/19/24,35
13:59:42,7/19/24,52
13:59:42,7/19/24,57
13:59:42,7/19/24,99
13:59:43,7/19/24,-38
13:59:43,7/19/24,89
13:59:43,7/19/24,0
13:59:43,7/19/24,75
13:59:43,7/19/24,1
13:59:44,7/19/24,9
13:59:44,7/19/24,-40
13:59:44,7/19/24,-63
13:59:44,7/19/24,30
13:59:44,7/19/24,25
13:59:45,7/19/24,63
13:59:45,7/19/24,36
13:59:45,7/19/24,42
13:59:45,7/19/24,-9
13:59:45,7/19/24,39
13:59:46,7/19/24,11
13:59:46,7/19/24,99
13:59:46,7/19/24,98
13:59:46,7/19/24,25
13:59:46,7/19/24,22
13:59:47,7/19/24,70
13:59:47,7/19/24,26
13:59:47,7/19/24,29
13:59:47,7/19/24,6
13:59:47,7/19/24,-8
13:59:48,7/19/24,61
13:59:48,7/19/24,48
13:59:48,7/19/24,40
13:59:48,7/19/24,-63
13:59:48,7/19/24,42
13:59:49,7/19/24,46
13:59:49,7/19/24,-117
13:59:49,7/19/24,105
13:59:49,7/19/24,55
13:59:49,7/19/24,-4
13:59:50,7/19/24,90
13:59:50,7/19/24,-81
13:59:50,7/19/24,5
13:59:50,7/19/24,-31
13:59:50,7/19/24,-7
13:59:51,7/19/24,57
13:59:51,7/19/24,55
13:59:51,7/19/24,10
13:59:51,7/19/24,10
13:59:51,7/19/24,21
13:59:52,7/19/24,-21
13:59:52,7/19/24,40
13:59:52,7/19/24,18
13:59:52,7/19/24,35
13:59:52,7/19/24,65
13:59:53,7/19/24,41
13:59:53,7/19/24,105
13:59:53,7/19/24,35
13:59:53,7/19/24,18
13:59:53,7/19/24,23
13:59:54,7/19/24,-45
13:59:54,7/19/24,10
13:59:54,7/19/24,63
13:59:54,7/19/24,59
13:59:54,7/19/24,135
13:59:55,7/19/24,3
13:59:55,7/19/24,-68
13:59:55,7/19/24,-34
13:59:55,7/19/24,38
13:59:55,7/19/24,62
13:59:56,7/19/24,48
13:59:56,7/19/24,-4
13:59:56,7/19/24,121
13:59:56,7/19/24,38
13:59:56,7/19/24,10
13:59:57,7/19/24,62
13:59:57,7/19/24,-5
13:59:57,7/19/24,-27
13:59:57,7/19/24,-30
13:59:57,7/19/24,78
13:59:58,7/19/24,47
13:59:58,7/19/24,47
13:59:58,7/19/24,98
13:59:58,7/19/24,-68
13:59:58,7/19/24,-40
13:59:59,7/19/24,5
13:59:59,7/19/24,25
13:59:59,7/19/24,42
13:59:59,7/19/24,107
13:59:59,7/19/24,52
14:00:00,7/19/24,-63
14:00:00,7/19/24,-38
14:00:00,7/19/24,40
14:00:00,7/19/24,22
14:00:00,7/19/24,5
14:00:01,7/19/24,2
14:00:01,7/19/24,125
14:00:01,7/19/24,123
14:00:01,7/19/24,-27
14:00:01,7/19/24,60
14:00:02,7/19/24,-1
14:00:02,7/19/24,10
14:00:02,7/19/24,69
14:00:02,7/19/24,91
14:00:02,7/19/24,22
14:00:03,7/19/24,44
14:00:03,7/19/24,55
14:00:03,7/19/24,45
14:00:03,7/19/24,103
14:00:03,7/19/24,71
14:00:04,7/19/24,97
14:00:04,7/19/24,72
14:00:04,7/19/24,72
14:00:04,7/19/24,18
14:00:04,7/19/24,24
14:00:05,7/19/24,42
14:00:05,7/19/24,32
14:00:05,7/19/24,64
14:00:05,7/19/24,30
14:00:05,7/19/24,70
14:00:06,7/19/24,18
14:00:06,7/19/24,18
14:00:06,7/19/24,85
14:00:06,7/19/24,0
14:00:06,7/19/24,27
14:00:07,7/19/24,119
14:00:07,7/19/24,57
14:00:07,7/19/24,65
14:00:07,7/19/24,80
14:00:07,7/19/24,13
14:00:08,7/19/24,-2
14:00:08,7/19/24,70
14:00:08,7/19/24,134
14:00:08,7/19/24,26
14:00:08,7/19/24,-56
14:00:09,7/19/24,2
14:00:09,7/19/24,64
14:00:09,7/19/24,10
14:00:09,7/19/24,-26
14:00:09,7/19/24,62
14:00:10,7/19/24,63
14:00:10,7/19/24,72
14:00:10,7/19/24,42
14:00:10,7/19/24,14
14:00:10,7/19/24,30
14:00:11,7/19/24,48
14:00:11,7/19/24,13
14:00:11,7/19/24,36
14:00:11,7/19/24,38
14:00:11,7/19/24,20
14:00:12,7/19/24,-31
14:00:12,7/19/24,47
14:00:12,7/19/24,50
14:00:12,7/19/24,-4
14:00:12,7/19/24,51
14:00:13,7/19/24,-34
14:00:13,7/19/24,44
14:00:13,7/19/24,17
14:00:13,7/19/24,-58
14:00:13,7/19/24,-9
14:00:14,7/19/24,-8
14:00:14,7/19/24,-22
14:00:14,7/19/24,62
14:00:14,7/19/24,-43
14:00:14,7/19/24,26
14:00:15,7/19/24,6
14:00:15,7/19/24,30
14:00:15,7/19/24,93
14:00:15,7/19/24,5
14:00:15,7/19/24,65
14:00:16,7/19/24,9
14:00:16,7/19/24,121
14:00:16,7/19/24,44
14:00:16,7/19/24,38
14:00:16,7/19/24,26
14:00:17,7/19/24,112
14:00:17,7/19/24,13
14:00:17,7/19/24,36
14:00:17,7/19/24,-13
14:00:17,7/19/24,-47
14:00:18,7/19/24,55
14:00:18,7/19/24,77
14:00:18,7/19/24,22
14:00:18,7/19/24,-43
14:00:18,7/19/24,123
14:00:19,7/19/24,-4
14:00:19,7/19/24,57
14:00:19,7/19/24,-28
14:00:19,7/19/24,-33
14:00:19,7/19/24,-10
14:00:20,7/19/24,20
14:00:20,7/19/24,9
14:00:20,7/19/24,85
14:00:20,7/19/24,37
14:00:20,7/19/24,68
14:00:21,7/19/24,-11
14:00:21,7/19/24,101
14:00:21,7/19/24,12
14:00:21,7/19/24,-1
14:00:21,7/19/24,26
14:00:22,7/19/24,-65
14:00:22,7/19/24,-4
14:00:22,7/19/24,102
14:00:22,7/19/24,3
14:00:22,7/19/24,-5
14:00:23,7/19/24,16
14:00:23,7/19/24,10
14:00:23,7/19/24,-16
14:00:23,7/19/24,45
14:00:23,7/19/24,90
14:00:24,7/19/24,79
14:00:24,7/19/24,37
14:00:24,7/19/24,31
14:00:24,7/19/24,11
14:00:24,7/19/24,-23
14:00:25,7/19/24,65
14:00:25,7/19/24,69
14:00:25,7/19/24,57
14:00:25,7/19/24,29
14:00:25,7/19/24,-10
14:00:26,7/19/24,23
14:00:26,7/19/24,-4
14:00:26,7/19/24,56
14:00:26,7/19/24,72
14:00:26,7/19/24,43
14:00:27,7/19/24,40
14:00:27,7/19/24,167
14:00:27,7/19/24,110
14:00:27,7/19/24,4
14:00:27,7/19/24,-3
14:00:28,7/19/24,37
14:00:28,7/19/24,-16
14:00:28,7/19/24,52
14:00:28,7/19/24,58
14:00:28,7/19/24,23
14:00:29,7/19/24,-21
14:00:29,7/19/24,49
14:00:29,7/19/24,-3
14:00:29,7/19/24,-21
14:00:29,7/19/24,-8
14:00:30,7/19/24,-104
14:00:30,7/19/24,105
14:00:30,7/19/24,57
14:00:30,7/19/24,62
14:00:30,7/19/24,50
14:00:31,7/19/24,28
14:00:31,7/19/24,59
14:00:31,7/19/24,61
14:00:31,7/19/24,37
14:00:31,7/19/24,35
14:00:32,7/19/24,77
14:00:32,7/19/24,27
14:00:32,7/19/24,34
14:00:32,7/19/24,-34
14:00:32,7/19/24,20
14:00:33,7/19/24,66
14:00:33,7/19/24,2
14:00:33,7/19/24,25
14:00:33,7/19/24,82
14:00:33,7/19/24,57
14:00:34,7/19/24,-3
14:00:34,7/19/24,27
14:00:34,7/19/24,74
14:00:34,7/19/24,27
14:00:34,7/19/24,76
14:00:35,7/19/24,101
14:00:35,7/19/24,-6
14:00:35,7/19/24,14
14:00:35,7/19/24,28
14:00:35,7/19/24,57
14:00:36,7/19/24,-28
14:00:36,7/19/24,21
14:00:36,7/19/24,88
14:00:36,7/19/24,13
14:00:36,7/19/24,10
14:00:37,7/19/24,16
14:00:37,7/19/24,-32
14:00:37,7/19/24,-54
14:00:37,7/19/24,46
14:00:37,7/19/24,-76
14:00:38,7/19/24,-17
14:00:38,7/19/24,100
14:00:38,7/19/24,25
14:00:38,7/19/24,-3
14:00:38,7/19/24,8
14:00:39,7/19/24,-12
14:00:39,7/19/24,15
14:00:39,7/19/24,-16
14:00:39,7/19/24,40
14:00:39,7/19/24,47
14:00:40,7/19/24,26
14:00:40,7/19/24,105
14:00:40,7/19/24,35
14:00:40,7/19/24,-5
14:00:40,7/19/24,107
14:00:41,7/19/24,-10
14:00:41,7/19/24,-6
14:00:41,7/19/24,-14
14:00:41,7/19/24,-18
14:00:41,7/19/24,21
14:00:42,7/19/24,90
14:00:42,7/19/24,3
14:00:42,7/19/24,61
14:00:42,7/19/24,92
14:00:42,7/19/24,7
14:00:43,7/19/24,-2
14:00:43,7/19/24,40
14:00:43,7/19/24,32
14:00:43,7/19/24,30
14:00:43,7/19/24,46
14:00:44,7/19/24,56
14:00:44,7/19/24,52
14:00:44,7/19/24,19
14:00:44,7/19/24,25
14:00:44,7/19/24,23
14:00:45,7/19/24,59
14:00:45,7/19/24,62
14:00:45,7/19/24,-44
14:00:45,7/19/24,-18
14:00:45,7/19/24,-3
14:00:46,7/19/24,-2
14:00:46,7/19/24,70
14:00:46,7/19/24,75
14:00:46,7/19/24,72
14:00:46,7/19/24,47
14:00:47,7/19/24,50
14:00:47,7/19/24,65
14:00:47,7/19/24,39
14:00:47,7/19/24,30
14:00:47,7/19/24,170
14:00:48,7/19/24,15
14:00:48,7/19/24,14
14:00:48,7/19/24,79
14:00:48,7/19/24,179
14:00:48,7/19/24,130
14:00:49,7/19/24,147
14:00:49,7/19/24,65
14:00:49,7/19/24,74
14:00:49,7/19/24,30
14:00:49,7/19/24,0
14:00:50,7/19/24,-30
14:00:50,7/19/24,82
14:00:50,7/19/24,60
14:00:50,7/19/24,40
14:00:50,7/19/24,123
14:00:51,7/19/24,13
14:00:51,7/19/24,120
14:00:51,7/19/24,-6
14:00:51,7/19/24,37
14:00:51,7/19/24,48
14:00:52,7/19/24,68
14:00:52,7/19/24,79
14:00:52,7/19/24,-57
14:00:52,7/19/24,-21
14:00:52,7/19/24,79
14:00:53,7/19/24,70
14:00:53,7/19/24,30
14:00:53,7/19/24,-17
14:00:53,7/19/24,90
14:00:53,7/19/24,26
14:00:54,7/19/24,-32
14:00:54,7/19/24,35
14:00:54,7/19/24,-15
14:00:54,7/19/24,95
14:00:54,7/19/24,41
14:00:55,7/19/24,102
14:00:55,7/19/24,64
14:00:55,7/19/24,68
14:00:55,7/19/24,75
14:00:55,7/19/24,-14
14:00:56,7/19/24,25
14:00:56,7/19/24,-1
14:00:56,7/19/24,76
14:00:56,7/19/24,135
14:00:56,7/19/24,-23
14:00:57,7/19/24,70
14:00:57,7/19/24,-4
14:00:57,7/19/24,68
14:00:57,7/19/24,37
14:00:57,7/19/24,36
14:00:58,7/19/24,35
14:00:58,7/19/24,83
14:00:58,7/19/24,3
14:00:58,7/19/24,49
14:00:58,7/19/24,41
14:00:59,7/19/24,47
14:00:59,7/19/24,55
14:00:59,7/19/24,90
14:00:59,7/19/24,38
14:00:59,7/19/24,136
14:01:00,7/19/24,11
14:01:00,7/19/24,102
14:01:00,7/19/24,62
14:01:00,7/19/24,-16
14:01:00,7/19/24,77
14:01:01,7/19/24,35
14:01:01,7/19/24,51
14:01:01,7/19/24,-12
14:01:01,7/19/24,-4
14:01:01,7/19/24,-32
14:01:02,7/19/24,31
14:01:02,7/19/24,42
14:01:02,7/19/24,0
14:01:02,7/19/24,33
14:01:02,7/19/24,12
14:01:03,7/19/24,18
14:01:03,7/19/24,-76
14:01:03,7/19/24,58
14:01:03,7/19/24,-63
14:01:03,7/19/24,-42
14:01:04,7/19/24,-8
14:01:04,7/19/24,0
14:01:04,7/19/24,-14
14:01:04,7/19/24,-43
14:01:04,7/19/24,35
14:01:05,7/19/24,5
14:01:05,7/19/24,-71
14:01:05,7/19/24,-75
14:01:05,7/19/24,17
14:01:05,7/19/24,27
14:01:06,7/19/24,6
14:01:06,7/19/24,45
14:01:06,7/19/24,22
14:01:06,7/19/24,23
14:01:06,7/19/24,95
14:01:07,7/19/24,197
14:01:07,7/19/24,-51
14:01:07,7/19/24,-34
14:01:07,7/19/24,69
14:01:07,7/19/24,-27
14:01:08,7/19/24,-55
14:01:08,7/19/24,-69
14:01:08,7/19/24,-25
14:01:08,7/19/24,5
14:01:08,7/19/24,-30
14:01:09,7/19/24,66
14:01:09,7/19/24,36
14:01:09,7/19/24,-64
14:01:09,7/19/24,-59
14:01:09,7/19/24,7
14:01:10,7/19/24,-148
14:01:10,7/19/24,-53
14:01:10,7/19/24,106
14:01:10,7/19/24,33
14:01:10,7/19/24,8
14:01:11,7/19/24,104
14:01:11,7/19/24,95
14:01:11,7/19/24,44
14:01:11,7/19/24,50
14:01:11,7/19/24,83
14:01:12,7/19/24,-90
14:01:12,7/19/24,164
14:01:12,7/19/24,-4
14:01:12,7/19/24,155
14:01:12,7/19/24,-63
14:01:13,7/19/24,60
14:01:13,7/19/24,91
14:01:13,7/19/24,-2
14:01:13,7/19/24,52
14:01:13,7/19/24,95
14:01:14,7/19/24,125
14:01:14,7/19/24,108
14:01:14,7/19/24,20
14:01:14,7/19/24,70
14:01:14,7/19/24,-41
14:01:15,7/19/24,68
14:01:15,7/19/24,100
14:01:15,7/19/24,-52
14:01:15,7/19/24,112
14:01:15,7/19/24,-56
14:01:16,7/19/24,-88
14:01:16,7/19/24,33
14:01:16,7/19/24,52
14:01:16,7/19/24,25
14:01:16,7/19/24,97
14:01:17,7/19/24,49
14:01:17,7/19/24,20
14:01:17,7/19/24,39
14:01:17,7/19/24,43
14:01:17,7/19/24,62
14:01:18,7/19/24,8
14:01:18,7/19/24,34
14:01:18,7/19/24,3
14:01:18,7/19/24,153
14:01:18,7/19/24,29
14:01:19,7/19/24,66
14:01:19,7/19/24,103
14:01:19,7/19/24,-135
14:01:19,7/19/24,-33
14:01:19,7/19/24,-12
14:01:20,7/19/24,0
14:01:20,7/19/24,109
14:01:20,7/19/24,24
14:01:20,7/19/24,15
14:01:20,7/19/24,12
14:01:21,7/19/24,73
14:01:21,7/19/24,80
14:01:21,7/19/24,18
14:01:21,7/19/24,-29
14:01:21,7/19/24,-79
14:01:22,7/19/24,0
14:01:22,7/19/24,12
14:01:22,7/19/24,29
14:01:22,7/19/24,-7
14:01:22,7/19/24,93
14:01:23,7/19/24,47
14:01:23,7/19/24,3
14:01:23,7/19/24,49
14:01:23,7/19/24,65
14:01:23,7/19/24,-2
14:01:24,7/19/24,30
14:01:24,7/19/24,45
14:01:24,7/19/24,-53
14:01:24,7/19/24,7
14:01:24,7/19/24,-38
14:01:25,7/19/24,-68
14:01:25,7/19/24,59
14:01:25,7/19/24,45
14:01:25,7/19/24,49
14:01:25,7/19/24,5
14:01:26,7/19/24,13
14:01:26,7/19/24,0
14:01:26,7/19/24,23
14:01:26,7/19/24,37
14:01:26,7/19/24,43
14:01:27,7/19/24,-10
14:01:27,7/19/24,42
14:01:27,7/19/24,36
14:01:27,7/19/24,62
14:01:27,7/19/24,58
14:01:28,7/19/24,108
14:01:28,7/19/24,35
14:01:28,7/19/24,60
14:01:28,7/19/24,66
14:01:28,7/19/24,-7
14:01:29,7/19/24,20
14:01:29,7/19/24,84
14:01:29,7/19/24,28
14:01:29,7/19/24,45
14:01:29,7/19/24,140
14:01:30,7/19/24,-9
14:01:30,7/19/24,-18
14:01:30,7/19/24,56
14:01:30,7/19/24,103
14:01:30,7/19/24,16
14:01:31,7/19/24,8
14:01:31,7/19/24,71
14:01:31,7/19/24,11
14:01:31,7/19/24,70
14:01:31,7/19/24,81
14:01:32,7/19/24,45
14:01:32,7/19/24,-16
14:01:32,7/19/24,-28
14:01:32,7/19/24,57
14:01:32,7/19/24,64
14:01:33,7/19/24,19
14:01:33,7/19/24,55
14:01:33,7/19/24,49
14:01:33,7/19/24,69
14:01:33,7/19/24,-6
14:01:34,7/19/24,-21
14:01:34,7/19/24,34
14:01:34,7/19/24,30
14:01:34,7/19/24,50
14:01:34,7/19/24,46
14:01:35,7/19/24,-16
14:01:35,7/19/24,-36
14:01:35,7/19/24,41
14:01:35,7/19/24,114
14:01:35,7/19/24,76
14:01:36,7/19/24,64
14:01:36,7/19/24,88
14:01:36,7/19/24,12
14:01:36,7/19/24,-20
14:01:36,7/19/24,23
14:01:37,7/19/24,31
14:01:37,7/19/24,79
14:01:37,7/19/24,40
14:01:37,7/19/24,50
14:01:37,7/19/24,99
14:01:38,7/19/24,58
14:01:38,7/19/24,-2
14:01:38,7/19/24,-58
14:01:38,7/19/24,75
14:01:38,7/19/24,36
